date,U,TH,AC,PE,GR,SP,CNL
2856.09,2.055,7.744,84.915,4.73,52.72,74.844,19.335
2856.215,1.967,7.624,83.57,4.725,52.337,74.794,18.468
2856.34,1.869,7.549,81.325,4.75,52.319,74.782,17.823
2856.465,1.784,7.482,80.067,4.764,52.932,74.797,17.538
2856.59,1.722,7.401,80.781,4.775,54.621,74.829,17.606
2856.715,1.688,7.321,83.093,4.781,57.312,74.869,18.139
2856.84,1.661,7.346,85.911,4.787,59.626,74.907,19.126
2856.965,1.642,7.526,88.738,4.8,60.848,74.938,20.319
2857.09,1.645,7.782,90.308,4.785,61.165,74.954,21.123
2857.215,1.671,8.074,90.081,4.697,61.454,74.955,21.349
2857.34,1.686,8.442,89.014,4.563,62.131,74.939,21.301
2857.465,1.675,8.867,88.319,4.452,62.661,74.906,21.453
2857.59,1.66,9.247,87.716,4.471,62.357,74.857,21.763
2857.715,1.665,9.503,86.91,4.787,61.14,74.795,21.879
2857.84,1.686,9.564,86.022,5.182,59.92,74.721,21.602
2857.965,1.711,9.477,85.17,5.313,59.081,74.643,21.203
2858.09,1.747,9.251,84.668,5.027,58.447,74.564,21.019
2858.215,1.817,8.896,84.862,4.655,57.87,74.495,21.085
2858.34,1.939,8.354,85.611,4.492,57.554,74.44,21.256
2858.465,2.133,7.611,86.416,4.656,57.228,74.41,21.404
2858.59,2.356,6.828,86.85,4.978,56.352,74.409,21.432
2858.715,2.579,6.2,86.773,5.228,54.932,74.438,21.218
2858.84,2.745,5.853,85.841,5.237,53.848,74.501,20.8
2858.965,2.818,5.76,84.131,5.171,53.663,74.589,20.59
2859.09,2.808,5.86,82.558,5.145,54.205,74.699,20.933
2859.215,2.709,6.255,82.135,5.23,55,74.823,21.72
2859.34,2.527,6.937,82.619,5.411,56.037,74.953,22.377
2859.465,2.293,7.847,83.935,5.535,57.839,75.083,22.415
2859.59,2.107,8.631,85.915,5.547,60.408,75.21,21.976
2859.715,2.025,9.031,87.747,5.476,63.04,75.33,21.568
2859.84,2.059,8.973,88.612,5.285,64.677,75.446,21.603
2859.965,2.127,8.705,88.548,5.113,64.791,75.559,22.054
2860.09,2.226,8.258,88.04,4.994,64.314,75.673,22.706
2860.215,2.365,7.635,87.662,4.901,64.414,75.79,23.347
2860.34,2.501,7.021,87.328,4.871,65.034,75.913,23.857
2860.465,2.588,6.672,87.183,4.879,65.278,76.039,24.069
2860.59,2.625,6.699,87.556,4.963,64.362,76.169,23.82
2860.715,2.644,6.957,87.919,5.093,63.554,76.296,23.276
2860.84,2.637,7.441,88.118,5.138,64.43,76.418,22.74
2860.965,2.566,8.191,88.678,5.16,66.466,76.527,22.579
2861.09,2.464,8.974,89.234,5.166,68.318,76.623,22.841
2861.215,2.401,9.451,89.312,5.047,69.571,76.702,23.348
2861.34,2.463,9.465,89.509,4.844,70.72,76.77,23.747
2861.465,2.619,9.111,89.979,4.718,71.252,76.832,23.908
2861.59,2.75,8.678,90.139,4.674,70.961,76.896,23.975
2861.715,2.826,8.366,89.911,4.616,71.271,76.97,24.184
2861.84,2.89,8.152,89.622,4.526,72.413,77.056,24.53
2861.965,2.899,8.01,89.613,4.488,71.93,77.156,24.874
2862.09,2.834,8.033,89.63,4.733,69.193,77.264,25.2
2862.215,2.762,8.19,89.212,5.448,66.638,77.376,25.524
2862.34,2.829,8.262,89.065,6.607,67.033,77.485,25.735
2862.465,3.137,8.084,90.041,7.889,69.554,77.586,25.919
2862.59,3.576,7.788,91.798,8.904,72.581,77.678,26.559
2862.715,3.796,7.822,94.24,9.342,75.055,77.764,27.925
2862.84,3.704,8.366,97.433,9.217,77.094,77.85,29.259
2862.965,3.446,9.243,99.783,8.766,78.445,77.944,29.317
2863.09,3.106,10.238,100.169,8.427,78.445,78.05,28.428
2863.215,2.637,11.395,98.851,8.41,76.789,78.175,27.945
2863.34,2.207,12.487,96.274,8.666,74.279,78.32,29.021
2863.465,2.053,13.21,94.204,8.888,73.009,78.48,31.065
2863.59,2.247,13.495,93.965,9.02,73.778,78.65,33.033
2863.715,2.716,13.363,95.931,9.261,75.626,78.819,33.931
2863.84,3.278,13.001,98.778,9.65,76.952,78.976,34.24
2863.965,3.804,12.612,100.047,10.036,77.96,79.112,35.006
2864.09,4.155,12.303,100.182,10.295,80.234,79.218,36.45
2864.215,4.235,12.018,101.928,10.444,83.678,79.291,37.316
2864.34,4.073,11.832,103.927,10.447,86.699,79.324,36.503
2864.465,3.836,11.81,104.368,10.371,87.656,79.316,34.916
2864.59,3.571,11.902,104.965,10.319,86.988,79.268,33.916
2864.715,3.25,12.039,104.525,10.348,85.725,79.174,34.159
2864.84,2.923,12.256,101.477,10.435,84.135,79.041,35.018
2864.965,2.644,12.601,98.71,10.536,82.427,78.873,35.676
2865.09,2.408,13.015,97.887,10.581,81.151,78.675,35.369
2865.215,2.193,13.343,97.15,10.57,80.456,78.463,34.425
2865.34,2.009,13.533,97.333,10.517,79.957,78.247,33.452
2865.465,1.832,13.627,98.189,10.469,78.765,78.039,32.479
2865.59,1.683,13.519,97.093,10.514,76.701,77.847,30.886
2865.715,1.658,12.838,94.686,10.629,73.701,77.677,28.634
2865.84,1.782,11.446,92.297,10.702,70.304,77.528,26.941
2865.965,1.974,9.9,87.95,10.832,67.499,77.395,26.677
2866.09,2.178,8.777,81.976,11.148,66.186,77.273,27.848
2866.215,2.411,8.016,78.408,11.186,66.467,77.154,29.136
2866.34,2.685,7.438,77.25,10.473,67.814,77.034,29.159
2866.465,2.919,7.241,76.83,9.329,69.605,76.907,26.694
2866.59,3.109,7.346,77.573,8.551,71.22,76.776,22.85
2866.715,3.308,7.528,79.388,8.196,71.749,76.642,19.347
2866.84,3.529,7.618,80.614,7.932,70.614,76.513,17.643
2866.965,3.647,7.608,81.218,7.574,68.98,76.394,17.419
2867.09,3.632,7.427,82.083,6.974,67.861,76.29,18.02
2867.215,3.496,7.199,83.701,6.304,66.84,76.206,18.689
2867.34,3.218,7.214,84.653,5.828,64.892,76.144,19.002
2867.465,2.785,7.636,84.692,5.559,62.408,76.11,18.729
2867.59,2.394,8.111,86.264,5.386,60.915,76.105,18.143
2867.715,2.15,8.397,88.896,5.248,60.912,76.134,17.83
2867.84,2.131,8.442,91.87,5.226,62.372,76.2,18.283
2867.965,2.283,8.177,96.494,5.567,64.643,76.299,19.006
2868.09,2.513,7.585,100.061,5.881,66.521,76.427,19.207
2868.215,2.78,6.863,98.632,5.89,66.207,76.581,18.586
2868.34,3.088,6.17,96.237,5.741,64.389,76.747,18.148
2868.465,3.376,5.677,94.674,5.45,63.492,76.92,18.85
2868.59,3.634,5.596,92.669,5.37,65.658,77.092,20.871
2868.715,3.803,5.861,91.477,5.465,69.92,77.258,23.196
2868.84,3.823,6.228,92.57,5.569,74.191,77.412,24.82
2868.965,3.814,6.456,93.988,5.659,76.416,77.549,25.509
2869.09,3.868,6.597,93.091,5.752,76.49,77.667,25.722
2869.215,3.933,6.837,89.693,5.795,75.603,77.758,25.782
2869.34,3.92,7.197,87.263,5.815,75.191,77.822,25.831
2869.465,3.854,7.661,86.53,5.772,75.378,77.861,25.848
2869.59,3.727,8.274,85.916,5.647,75.915,77.872,25.643
2869.715,3.553,8.93,85.539,5.764,76.603,77.863,25.056
2869.84,3.372,9.486,84.731,6.245,77.367,77.837,24.084
2869.965,3.211,9.842,83.243,6.832,77.798,77.797,23
2870.09,3.072,10.04,82.896,7.275,76.841,77.749,22.251
2870.215,3.034,10.023,83.372,7.669,74.507,77.697,22.216
2870.34,3.177,9.766,84.595,8.173,72.448,77.647,23.075
2870.465,3.444,9.371,88.076,8.609,71.68,77.607,24.536
2870.59,3.74,8.967,92.574,8.745,71.85,77.582,26.076
2870.715,4.019,8.509,95.256,8.675,72.066,77.576,27.108
2870.84,4.278,8.014,95.772,8.507,72.376,77.59,27.518
2870.965,4.532,7.565,95.276,8.157,72.559,77.623,27.479
2871.09,4.663,7.378,94.956,7.662,71.587,77.673,27.258
2871.215,4.629,7.475,94.136,7.208,69.717,77.734,27.043
2871.34,4.373,7.914,92.82,6.994,69.039,77.806,27.263
2871.465,3.861,8.907,92.283,7.006,70.896,77.884,28.06
2871.59,3.158,10.406,91.642,7.094,74.637,77.967,29.172
2871.715,2.609,11.641,90.01,7.303,77.35,78.051,30.101
2871.84,2.335,12.23,89.846,7.652,77.598,78.132,30.877
2871.965,2.258,12.317,92.469,7.855,76.202,78.206,31.942
2872.09,2.31,12.051,95.346,7.908,75.656,78.267,33.24
2872.215,2.488,11.409,97.765,7.538,76.349,78.314,33.698
2872.34,2.756,10.55,100.35,6.909,77.052,78.344,32.214
2872.465,3.063,9.695,100.27,6.393,77.363,78.358,29.667
2872.59,3.402,8.956,97.235,6.098,78.112,78.359,27.565
2872.715,3.746,8.315,95.067,6.082,79.697,78.347,26.603
2872.84,4.034,7.867,94.583,6.137,80.497,78.326,26.054
2872.965,4.199,7.651,94.673,6.14,79.405,78.299,25.521
2873.09,4.143,7.712,95.503,6.122,76.712,78.271,25.269
2873.215,3.994,7.801,96.1,6.103,74.453,78.245,25.429
2873.34,3.938,7.739,95.817,6.054,74.308,78.224,25.72
2873.465,4.012,7.533,95.016,5.992,75.901,78.211,25.871
2873.59,4.14,7.352,93.471,5.954,77.132,78.205,25.972
2873.715,4.411,7.228,91.412,5.881,76.52,78.204,25.889
2873.84,4.887,7.095,90.342,5.752,74.448,78.204,25.222
2873.965,5.495,6.886,90.18,5.698,72.942,78.198,24.137
2874.09,6.113,6.663,90.203,5.677,73.8,78.179,23.414
2874.215,6.634,6.51,90.578,5.629,76.113,78.139,23.585
2874.34,6.91,6.5,91.571,5.574,77.781,78.077,24.315
2874.465,6.825,6.646,92.724,5.512,77.213,77.985,24.638
2874.59,6.447,6.976,93.254,5.43,76.291,77.872,24.029
2874.715,5.893,7.443,92.991,5.345,76.658,77.743,22.725
2874.84,5.274,7.991,92.288,5.264,77.713,77.606,21.48
2874.965,4.541,8.7,91.284,5.172,77.445,77.473,20.684
2875.09,3.588,9.775,89.739,5.084,75.112,77.353,20.327
2875.215,2.715,10.911,87.787,5.052,71.754,77.254,20.146
2875.34,2.205,11.716,85.896,5.091,68.697,77.179,19.947
2875.465,2.077,12.017,84.693,5.228,66.761,77.131,19.747
2875.59,2.119,11.996,84.388,5.36,65.962,77.108,19.681
2875.715,2.268,11.787,84.559,5.439,65.87,77.107,19.717
2875.84,2.554,11.426,85.259,5.453,66.697,77.125,19.608
2875.965,2.942,10.962,86.411,5.316,68.259,77.155,19.234
2876.09,3.332,10.567,87.027,5.032,69.78,77.195,18.803
2876.215,3.533,10.475,86.77,4.739,70.576,77.243,18.74
2876.34,3.536,10.703,86.555,4.517,71.157,77.295,19.106
2876.465,3.363,11.223,86.185,4.366,72.013,77.35,19.765
2876.59,3.063,11.943,85.849,4.298,72.749,77.408,20.539
2876.715,2.691,12.65,86.478,4.309,73,77.467,21.321
2876.84,2.332,13.17,87.887,4.415,72.796,77.526,22.024
2876.965,2.081,13.404,89.589,4.627,72.56,77.583,22.635
2877.09,1.986,13.364,91.426,4.969,72.523,77.638,23.178
2877.215,2.073,12.936,92.524,5.444,72.935,77.686,23.532
2877.34,2.245,12.153,92.571,5.857,73.512,77.73,23.535
2877.465,2.46,11.107,91.896,6.059,74.057,77.769,23.327
2877.59,2.696,9.978,90.424,6.093,74.743,77.807,23.338
2877.715,2.904,8.966,88.848,6.082,75.234,77.849,23.638
2877.84,3.058,8.252,88.384,6.058,74.983,77.901,24.014
2877.965,3.154,7.964,90.043,5.955,74.529,77.97,24.39
2878.09,3.201,8.017,92.654,5.824,74.829,78.054,24.956
2878.215,3.25,8.255,94.374,5.989,75.516,78.153,25.678
2878.34,3.363,8.56,94.604,6.241,75.114,78.258,26.095
2878.465,3.528,8.885,93.863,6.237,73.612,78.361,26.13
2878.59,3.761,9.106,92.226,6.191,72.512,78.454,26.307
2878.715,4.209,8.902,91.299,6.216,73.498,78.528,27.125
2878.84,5.034,8.145,92.569,6.242,76.888,78.582,28.238
2878.965,6.038,7.189,95.352,6.224,81.325,78.61,28.893
2879.09,6.711,6.571,97.021,6.126,84.166,78.618,29.006
2879.215,7.019,6.276,96.508,6.006,83.98,78.609,28.955
2879.34,7.177,6.059,94.744,5.98,81.73,78.59,28.887
2879.465,7.194,6.002,93.739,6.082,79.567,78.57,28.603
2879.59,6.954,6.284,93.748,6.264,78.116,78.557,27.945
2879.715,6.438,6.941,94.116,6.522,77.406,78.562,26.889
2879.84,5.779,7.745,95.124,6.796,77.103,78.585,25.781
2879.965,5.054,8.57,96.512,6.979,76.689,78.629,25.272
2880.09,4.303,9.348,96.354,7.106,75.953,78.692,25.975
2880.215,3.62,10.031,94.986,7.299,75.113,78.766,27.601
2880.34,3.113,10.492,94.989,7.609,74.651,78.846,29.16
2880.465,2.877,10.552,96.149,7.948,75.339,78.927,29.813
2880.59,2.997,10.097,96.901,8.237,77.584,79.004,29.938
2880.715,3.444,9.302,98.242,8.469,81.016,79.075,30.537
2880.84,3.845,8.675,100.34,8.658,83.802,79.138,31.694
2880.965,3.997,8.393,101.245,8.798,84.411,79.195,32.667
2881.09,3.898,8.396,100.402,8.916,83.068,79.245,32.701
2881.215,3.701,8.609,99.385,9.005,82.068,79.29,32.099
2881.34,3.445,9.117,98.689,9.067,81.988,79.332,31.359
2881.465,3.105,10.001,97.669,9.105,82.04,79.372,30.912
2881.59,2.715,11.079,97.185,9.085,81.742,79.409,30.957
2881.715,2.383,12.058,98.702,8.924,81.776,79.44,31.68
2881.84,2.215,12.669,100.107,8.627,82.372,79.461,32.789
2881.965,2.192,12.908,99.507,8.339,82.445,79.468,33.452
